ViscoIntrinseca ; RgFloryFox 
11.426686 ; 25.2578506470  
13.780116 ; 26.8848247528  
13.873815 ; 26.9456214905  
13.763427 ; 26.8739681244  
13.464450 ; 26.6779518127  
12.398719 ; 25.9546508789  
11.692046 ; 25.4518756866  
11.457442 ; 25.2804889679  
12.288331 ; 25.8773956299  
13.989686 ; 27.0204296112  
13.950585 ; 26.9952335358  
13.545512 ; 26.7313823700  
13.414144 ; 26.6446838379  
12.330293 ; 25.9068183899  
11.742352 ; 25.4883251190  
11.563539 ; 25.3582839966  
13.123750 ; 26.4510097504  
14.087438 ; 27.0832176208  
14.039992 ; 27.0527782440  
13.609647 ; 26.7735042572  
13.256310 ; 26.5397701263  
12.284278 ; 25.8745498657  
11.789798 ; 25.5226078033  
11.700391 ; 25.4579277039  
13.711690 ; 26.8402519226  
14.091491 ; 27.0858135223  
14.052390 ; 27.0607395172  
13.630628 ; 26.7872543335  
13.132094 ; 26.4566135406  
12.178182 ; 25.7998428345  
11.794089 ; 25.5257034302  
11.798142 ; 25.5286273956  
14.083146 ; 27.0804691315  
14.112472 ; 27.0992527008  
14.074801 ; 27.0751190186  
13.613938 ; 26.7763175964  
12.919663 ; 26.3131809235  
12.172460 ; 25.7958030701  
11.858224 ; 25.5718898773  
11.981248 ; 25.6600170135  
14.176845 ; 27.1403923035  
14.048337 ; 27.0581378937  
13.950585 ; 26.9952335358  
13.601302 ; 26.7680320740  
12.620925 ; 26.1087856293  
11.925220 ; 25.6199569702  
11.677979 ; 25.4416637421  
12.382030 ; 25.9430007935  
14.137744 ; 27.1154174805  
14.065026 ; 27.0688476563  
13.638972 ; 26.7927207947  
9.300709 ; 23.5827770233  
-8.423686 ; -22.8169193268  
-10.567664 ; -24.6083545685  
-10.524391 ; -24.5747203827  
-2.212405 ; -14.6120500565  
6.334066 ; 20.7483615875  
10.335683 ; 24.4269542694  
12.271642 ; 25.8656749725  
8.455753 ; 22.8458347321  
4.867554 ; 19.0046482086  
3.814459 ; 17.5213375092  
3.746032 ; 17.4159336090  
8.247614 ; 22.6568241119  
11.359691 ; 25.2083892822  
12.748002 ; 26.1961193085  
13.221501 ; 26.5165195465  
5.119085 ; 19.3265209198  
-1.437187 ; -12.6549587250  
-3.278136 ; -16.6583461761  
-2.945661 ; -16.0749835968  
5.544900 ; 19.8481864929  
10.152816 ; 24.2820358276  
12.215852 ; 25.8264179230  
13.009070 ; 26.3737392426  
3.201246 ; 16.5270729065  
-2.387047 ; -14.9868345261  
-3.631472 ; -17.2365570068  
-2.097845 ; -14.3553600311  
6.610631 ; 21.0460491180  
10.608195 ; 24.6397762299  
12.411355 ; 25.9634666443  
11.858224 ; 25.5718898773  
2.526760 ; 15.2737007141  
-1.551747 ; -12.9826469421  
-2.318621 ; -14.8422422409  
0.737429 ; 10.1312484741  
8.204460 ; 22.6172389984  
11.349916 ; 25.2011566162  
12.812137 ; 26.2399768829  
9.953022 ; 24.1217002869  
1.398086 ; 12.5391349792  
-1.846433 ; -13.7573270798  
-2.255678 ; -14.7067022324  
2.744674 ; 15.7007312775  
9.043932 ; 23.3637199402  
11.717080 ; 25.4700260162  
12.986897 ; 26.3587455750  
7.842540 ; 22.2796573639  
0.417709 ; 8.3826436996  
-2.139807 ; -14.4504413605  
-2.243161 ; -14.6794490814  
4.535198 ; 18.5618686676  
9.756088 ; 23.9615459442  
12.037038 ; 25.6997852325  
13.055324 ; 26.4049568176  
6.598234 ; 21.0328826904  
0.953913 ; 11.0388994217  
-0.878572 ; -10.7402763367  
-0.768185 ; -10.2701816559  
6.683349 ; 21.1229362488  
10.728358 ; 24.7324619293  
12.492417 ; 26.0198688507  
13.102769 ; 26.4369049072  
5.387306 ; 19.6583385468  
0.881433 ; 10.7519226074  
-0.311494 ; -7.6016192436  
0.561476 ; 9.2512397766  
8.042336 ; 22.4672698975  
11.337279 ; 25.1918010712  
12.791156 ; 26.2256450653  
12.284278 ; 25.8745498657  
4.342318 ; 18.2949028015  
0.771046 ; 10.2829160690  
0.020981 ; 3.0928854942  
2.293348 ; 14.7881193161  
9.014606 ; 23.3384418488  
11.734008 ; 25.4822864532  
12.982606 ; 26.3558425903  
10.740756 ; 24.7419853210  
3.843784 ; 17.5661220551  
1.043320 ; 11.3735332489  
0.579596 ; 9.3497056961  
4.458427 ; 18.4565353394  
9.969950 ; 24.1353683472  
12.207507 ; 25.8205356598  
13.229846 ; 26.5220985413  
8.131742 ; 22.5502204895  
0.374317 ; 8.0817022324  
-2.183080 ; -14.5472021103  
-2.314329 ; -14.8330783844  
4.279613 ; 18.2064151764  
9.696007 ; 23.9122581482  
12.032746 ; 25.6967296600  
13.094424 ; 26.4312915802  
6.542205 ; 20.9731826782  
0.476360 ; 8.7579298019  
-1.420498 ; -12.6057815552  
-1.335263 ; -12.3484334946  
6.257295 ; 20.6641941071  
10.562181 ; 24.6040992737  
12.398719 ; 25.9546508789  
13.140439 ; 26.4622173309  
5.250215 ; 19.4901561737  
0.409126 ; 8.3248300552  
-0.882745 ; -10.7572507858  
-0.124335 ; -5.5969882011  
7.624864 ; 22.0715904236  
11.108159 ; 25.0209407806  
12.633323 ; 26.1173324585  
12.450456 ; 25.9907035828  
4.045010 ; 17.8674583435  
0.178814 ; 6.3176670074  
-0.669002 ; -9.8076620102  
1.500130 ; 12.8370685577  
8.635998 ; 23.0070228577  
11.559247 ; 25.3551464081  
12.884854 ; 26.2895259857  
10.800838 ; 24.7880325317  
3.141165 ; 16.4230251312  
0.050306 ; 4.1396512985  
-0.460863 ; -8.6619081497  
3.396749 ; 16.8568878174  
9.453058 ; 23.7108459473  
11.934995 ; 25.6269550323  
13.072013 ; 26.4162044525  
9.078741 ; 23.3936595917  
2.522468 ; 15.2650480270  
0.085115 ; 4.9327864647  
-0.132680 ; -5.7194995880  
5.349397 ; 19.6121215820  
10.229587 ; 24.3430843353  
12.271642 ; 25.8656749725  
13.140439 ; 26.4622173309  
7.300615 ; 21.7541809082  
1.593590 ; 13.0983047485  
-0.328183 ; -7.7350244522  
-0.315666 ; -7.6354088783  
6.619215 ; 21.0551548004  
10.736703 ; 24.7388725281  
12.496470 ; 26.0226821899  
13.136147 ; 26.4593353271  
6.473779 ; 20.8998031616  
2.117395 ; 14.3998146057  
0.831127 ; 10.5433521271  
1.269579 ; 12.1425390244  
8.289576 ; 22.6951828003  
11.440515 ; 25.2680339813  
12.816428 ; 26.2429065704  
12.795447 ; 26.2285785675  
5.970954 ; 20.3440551758  
2.659321 ; 15.5362606049  
1.815796 ; 13.6808137894  
3.294945 ; 16.6867713928  
9.560585 ; 23.8004093170  
12.020349 ; 25.6879005432  
13.119458 ; 26.4481258392  
11.576175 ; 25.3675174713  
5.617618 ; 19.9345760345  
3.021240 ; 16.2113056183  
2.480507 ; 15.1799297333  
5.331277 ; 19.5899524689  
10.506152 ; 24.5605163574  
12.479781 ; 26.0110912323  
13.293981 ; 26.5648841858  
10.383367 ; 24.4644622803  
5.341053 ; 19.6019172668  
3.282308 ; 16.6654109955  
3.012657 ; 16.1959400177  
7.215499 ; 21.6693096161  
11.214255 ; 25.1003475189  
12.718677 ; 26.1760177612  
13.264655 ; 26.5453376770  
9.261608 ; 23.5496826172  
4.956961 ; 19.1203022003  
3.286600 ; 16.6726722717  
3.218174 ; 16.5561523438  
8.494854 ; 22.8809947968  
11.661290 ; 25.4295387268  
12.928246 ; 26.3190059662  
13.293981 ; 26.5648841858  
8.222580 ; 22.6338787079  
4.593849 ; 18.6415424347  
2.954006 ; 16.0901489258  
3.114700 ; 16.3767738342  
8.788109 ; 23.1413173676  
11.546849 ; 25.3460788727  
12.859582 ; 26.2723274231  
13.277291 ; 26.5537643433  
7.838487 ; 22.2758197784  
4.599333 ; 18.6489562988  
3.631592 ; 17.2367439270  
4.628658 ; 18.6885089874  
10.254859 ; 24.3631172180  
12.365340 ; 25.9313392639  
13.289927 ; 26.5621852875  
12.415647 ; 25.9664573669  
6.836891 ; 21.2834720612  
3.729343 ; 17.3900318146  
3.166437 ; 16.4669513702  
5.553483 ; 19.8584232330  
10.591506 ; 24.6268482208  
12.510537 ; 26.0324420929  
13.281583 ; 26.5566253662  
10.847091 ; 24.8233661652  
6.112098 ; 20.5031070709  
4.070044 ; 17.9042415619  
3.754377 ; 17.4288558960  
7.408142 ; 21.8604621887  
11.243581 ; 25.1222076416  
12.701749 ; 26.1644001007  
13.208865 ; 26.5080680847  
9.726763 ; 23.9375133514  
5.663633 ; 19.9888572693  
4.009962 ; 17.8157043457  
3.895521 ; 17.6445846558  
8.652687 ; 23.0218353271  
11.669635 ; 25.4356021881  
12.859582 ; 26.2723274231  
13.179540 ; 26.4884376526  
8.844137 ; 23.1903915405  
5.451440 ; 19.7360401154  
4.180431 ; 18.0646667480  
4.253149 ; 18.1688098907  
9.641647 ; 23.8674850464  
12.024402 ; 25.6907882690  
13.005017 ; 26.3709983826  
13.136147 ; 26.4593353271  
8.145809 ; 22.5632152557  
5.374670 ; 19.6429576874  
4.491806 ; 18.5024795532  
5.195856 ; 19.4226570129  
10.412692 ; 24.4874725342  
12.334584 ; 25.9098205566  
13.148784 ; 26.4678173065  
12.253522 ; 25.8529376984  
7.659673 ; 22.1051273346  
5.408048 ; 19.6835365295  
4.815817 ; 18.9370765686  
6.631612 ; 21.0682907104  
11.060714 ; 24.9852657318  
12.603997 ; 26.0971069336  
13.132094 ; 26.4566135406  
11.332988 ; 25.1886215210  
7.331371 ; 21.7846870422  
5.515575 ; 19.8131351471  
5.179166 ; 19.4018383026  
8.183479 ; 22.5979442596  
11.615275 ; 25.3960456848  
12.816428 ; 26.2429065704  
13.161420 ; 26.4762935638  
10.595559 ; 24.6299896240  
7.223844 ; 21.6776580811  
5.779743 ; 20.1245307922  
5.621910 ; 19.9396495819  
9.564877 ; 23.8039703369  
12.101172 ; 25.7453460693  
13.030051 ; 26.3879089355  
13.221501 ; 26.5165195465  
9.947538 ; 24.1172695160  
7.138729 ; 21.5921840668  
5.949974 ; 20.3201980591  
5.941629 ; 20.3106956482  
10.468482 ; 24.5311279297  
12.411355 ; 25.9634666443  
13.225554 ; 26.5192279816  
13.221501 ; 26.5165195465  
9.398699 ; 23.6653099060  
7.061958 ; 21.5145015717  
6.230831 ; 20.6350212097  
6.644248 ; 21.0816650391  
11.183499 ; 25.0773811340  
12.727021 ; 26.1817398071  
13.366698 ; 26.6132335663  
12.658595 ; 26.1347351074  
8.717060 ; 23.0787849426  
6.687641 ; 21.1274566650  
6.103754 ; 20.4937744141  
7.497549 ; 21.9480533600  
11.584519 ; 25.3736114502  
12.884854 ; 26.2895259857  
13.281583 ; 26.5566253662  
11.870860 ; 25.5809688568  
8.264542 ; 22.6723136902  
6.567478 ; 21.0001525879  
6.226539 ; 20.6302814484  
8.796692 ; 23.1488475800  
12.016057 ; 25.6848449707  
13.059377 ; 26.4076900482  
13.293981 ; 26.5648841858  
7.177829 ; 21.6315326691  
0.046015 ; 4.0184202194  
-2.076983 ; -14.3076162338  
-2.148151 ; -14.4692010880  
4.556179 ; 18.5904483795  
9.679317 ; 23.8985290527  
11.908530 ; 25.6079998016  
12.932300 ; 26.3217544556  
6.606578 ; 21.0417461395  
1.294851 ; 12.2225799561  
-0.375748 ; -8.0919837952  
-0.277996 ; -7.3187317848  
6.866216 ; 21.3138580322  
10.711431 ; 24.7194480896  
12.415647 ; 25.9664573669  
13.030051 ; 26.3879089355  
5.723714 ; 20.0592918396  
1.504183 ; 12.8486194611  
0.310183 ; 7.5909371376  
1.132727 ; 11.6895542145  
8.208513 ; 22.6209640503  
11.312007 ; 25.1730670929  
12.706040 ; 26.1673450470  
12.118100 ; 25.7573471069  
4.109144 ; 17.9613952637  
0.468016 ; 8.7064886093  
-0.324011 ; -7.7021045685  
2.027988 ; 14.1942167282  
8.771420 ; 23.1266593933  
11.546849 ; 25.3460788727  
12.812137 ; 26.2399768829  
10.651349 ; 24.6731433868  
4.142761 ; 18.0102424622  
1.435757 ; 12.6507577896  
1.005650 ; 11.2349672318  
4.701376 ; 18.7858676910  
9.994984 ; 24.1555519104  
12.113809 ; 25.7543048859  
13.094424 ; 26.4312915802  
9.305000 ; 23.5864028931  
3.729343 ; 17.3900318146  
1.585245 ; 13.0754032135  
1.389742 ; 12.5141391754  
6.525516 ; 20.9553337097  
10.703086 ; 24.7130260468  
12.425422 ; 25.9732704163  
13.106822 ; 26.4396324158  
7.425069 ; 21.8771018982  
2.275229 ; 14.7490682602  
0.481844 ; 8.7914075851  
0.523806 ; 9.0395393372  
7.190465 ; 21.6442184448  
10.898589 ; 24.8625888824  
12.506246 ; 26.0294647217  
13.055324 ; 26.4049568176  
6.542205 ; 20.9731826782  
2.505779 ; 15.2313079834  
1.269579 ; 12.1425390244  
1.840830 ; 13.7433986664  
8.563280 ; 22.9422645569  
11.507749 ; 25.3174362183  
12.812137 ; 26.2399768829  
12.475490 ; 26.0081100464  
5.630254 ; 19.9495124817  
2.283573 ; 14.7670774460  
1.448393 ; 12.6877622604  
3.218174 ; 16.5561523438  
9.440422 ; 23.7002773285  
11.916875 ; 25.6139793396  
13.021707 ; 26.3822746277  
11.210202 ; 25.0973243713  
5.254507 ; 19.4954643250  
2.642631 ; 15.5036916733  
2.173424 ; 14.5257215500  
5.318641 ; 19.5744609833  
10.348319 ; 24.4369029999  
12.338637 ; 25.9126586914  
13.187884 ; 26.4940261841  
9.363651 ; 23.6358566284  
3.222227 ; 16.5631008148  
0.860453 ; 10.6659259796  
0.634193 ; 9.6345214844  
5.835533 ; 20.1890754700  
10.383367 ; 24.4644622803  
12.267589 ; 25.8628273010  
13.085841 ; 26.4255161285  
7.940292 ; 22.3718414307  
3.000259 ; 16.1736927032  
1.213789 ; 11.9620056152  
1.201153 ; 11.9203500748  
7.433414 ; 21.8852939606  
11.056422 ; 24.9820346832  
12.624978 ; 26.1115798950  
13.144731 ; 26.4650974274  
6.392717 ; 20.8122043610  
1.900911 ; 13.8913211823  
0.515461 ; 8.9912796021  
1.001358 ; 11.2189626694  
8.077383 ; 22.4998607635  
11.345624 ; 25.1979808807  
12.799739 ; 26.2315101624  
12.739657 ; 26.1904029846  
5.140066 ; 19.3528900146  
1.398086 ; 12.5391349792  
0.472069 ; 8.7315502167  
2.185822 ; 14.5532894135  
8.571625 ; 22.9497165680  
11.162757 ; 25.0618686676  
12.689351 ; 26.1558837891  
11.656999 ; 25.4264183044  
5.646944 ; 19.9692039490  
2.889871 ; 15.9728507996  
2.335310 ; 14.8777675629  
5.135774 ; 19.3475017548  
10.271548 ; 24.3763256073  
12.309312 ; 25.8921127319  
13.273238 ; 26.5510616302  
10.208606 ; 24.3264312744  
4.760027 ; 18.8636646271  
2.526760 ; 15.2737007141  
2.241850 ; 14.6765880585  
6.619215 ; 21.0551548004  
10.826110 ; 24.8073520660  
12.535571 ; 26.0497951508  
13.233899 ; 26.5248050690  
8.145809 ; 22.5632152557  
3.635645 ; 17.2431564331  
1.946926 ; 14.0025157928  
1.900911 ; 13.8913211823  
8.089781 ; 22.5113639832  
11.511802 ; 25.3204078674  
12.872218 ; 26.2809295654  
13.277291 ; 26.5537643433  
2.084017 ; 14.3237476349  
-5.903959 ; -20.2676792145  
-7.609367 ; -22.0566272736  
-6.500363 ; -20.9283733368  
3.741741 ; 17.4092807770  
9.099722 ; 23.4116649628  
11.615275 ; 25.3960456848  
12.496470 ; 26.0226821899  
0.139713 ; 5.8188276291  
-5.920767 ; -20.2868957520  
-6.994843 ; -21.4461288452  
-4.216671 ; -18.1167163849  
5.399704 ; 19.6734066010  
9.905577 ; 24.0833110809  
12.011765 ; 25.6817855835  
10.855435 ; 24.8297309875  
-1.053095 ; -11.4089441299  
-5.673527 ; -20.0004901886  
-6.236434 ; -20.6412048340  
-1.466513 ; -12.7404527664  
6.853818 ; 21.3010234833  
10.570525 ; 24.6105766296  
12.348413 ; 25.9195003510  
8.588552 ; 22.9648132324  
-0.835299 ; -10.5609664917  
-4.130125 ; -17.9919128418  
-4.382968 ; -18.3518142700  
1.942873 ; 13.9927921295  
8.422375 ; 22.8157348633  
11.303662 ; 25.1668758392  
12.722730 ; 26.1787986755  
6.026983 ; 20.4074897766  
-2.557397 ; -15.3351831436  
-5.179047 ; -19.4016895294  
-5.145549 ; -19.3597698212  
3.255844 ; 16.6205024719  
8.954525 ; 23.2864780426  
11.580228 ; 25.3704776764  
12.799739 ; 26.2315101624  
4.321575 ; 18.2657260895  
-2.187252 ; -14.5564641953  
-3.938794 ; -17.7096786499  
-3.363371 ; -16.8014907837  
5.370378 ; 19.6377277374  
9.961367 ; 24.1284389496  
12.074708 ; 25.7265644073  
12.855529 ; 26.2695674896  
2.625942 ; 15.4709854126  
-2.652406 ; -15.5227842331  
-3.780961 ; -17.4698963165  
-1.892567 ; -13.8709640503  
6.614923 ; 21.0506019592  
10.506152 ; 24.5605163574  
12.309312 ; 25.8921127319  
11.299609 ; 25.1638679504  
0.097752 ; 5.1657209396  
-4.445791 ; -18.4390811920  
-5.093932 ; -19.2948169708  
-1.007080 ; -11.2402925491  
7.101058 ; 21.5541362762  
10.703086 ; 24.7130260468  
12.411355 ; 25.9634666443  
9.120703 ; 23.4296455383  
0.025034 ; 3.2804448605  
-3.325581 ; -16.7383308411  
-3.658056 ; -17.2785129547  
2.096415 ; 14.3520956039  
8.528471 ; 22.9111385345  
11.363744 ; 25.2113857269  
12.782811 ; 26.2199401855  
6.845474 ; 21.2923736572  
-1.215100 ; -11.9663114548  
-3.820061 ; -17.5299110413  
-3.853559 ; -17.5810012817  
3.741741 ; 17.4092807770  
9.211540 ; 23.5071716309  
11.687755 ; 25.4487590790  
12.820481 ; 26.2456722260  
5.613565 ; 19.9297809601  
-0.230432 ; -6.8749608994  
-1.995921 ; -14.1190032959  
-1.692891 ; -13.3649063110  
6.163835 ; 20.5607967377  
10.356664 ; 24.4434719086  
12.259006 ; 25.8567924500  
12.932300 ; 26.3217544556  
3.708362 ; 17.3573589325  
-1.347899 ; -12.3872642517  
-2.553224 ; -15.3268384933  
-1.138330 ; -11.7087965012  
6.984949 ; 21.4360122681  
10.711431 ; 24.7194480896  
12.411355 ; 25.9634666443  
11.708735 ; 25.4639778137  
3.430366 ; 16.9123172760  
-0.265360 ; -7.2061176300  
-0.980496 ; -11.1405067444  
1.793384 ; 13.6242952347  
8.592606 ; 22.9684238434  
11.436461 ; 25.2650489807  
12.770413 ; 26.2114620209  
9.722710 ; 23.9341869354  
1.213789 ; 11.9620056152  
-2.042055 ; -14.2269592285  
-2.434492 ; -15.0854768753  
2.599239 ; 15.4183654785  
8.802176 ; 23.1536560059  
11.495112 ; 25.3081665039  
12.829064 ; 26.2515277863  
8.136034 ; 22.5541858673  
1.516819 ; 12.8844976425  
-0.891089 ; -10.7910413742  
-1.011252 ; -11.2557935715  
5.233526 ; 19.4694824219  
9.994984 ; 24.1555519104  
12.097119 ; 25.7424716949  
13.005017 ; 26.3709983826  
6.145715 ; 20.5406284332  
0.224829 ; 6.8187823296  
-1.657963 ; -13.2723503113  
-1.483321 ; -12.7889423370  
6.145715 ; 20.5406284332  
10.375022 ; 24.4579067230  
12.292623 ; 25.8804092407  
13.025998 ; 26.3851718903  
4.863501 ; 18.9993724823  
0.062943 ; 4.4607129097  
-1.223564 ; -11.9940309525  
-0.196934 ; -6.5242357254  
7.489204 ; 21.9399089813  
11.008977 ; 24.9462490082  
12.603997 ; 26.0971069336  
12.079000 ; 25.7296123505  
3.422022 ; 16.8985919952  
-0.593662 ; -9.4247407913  
-1.406550 ; -12.5643882751  
1.184464 ; 11.8648834229  
8.349657 ; 22.7498817444  
11.389016 ; 25.2300624847  
12.803792 ; 26.2342796326  
10.545253 ; 24.5909481049  
3.469467 ; 16.9763317108  
0.583887 ; 9.3727254868  
0.127077 ; 5.6378307343  
4.146814 ; 18.0161151886  
9.718418 ; 23.9306659698  
12.037038 ; 25.6997852325  
13.166903 ; 26.4799709320  
8.520126 ; 22.9036617279  
1.593590 ; 13.0983047485  
-0.972152 ; -11.1088113785  
-1.129985 ; -11.6801147461  
4.944324 ; 19.1040401459  
9.913921 ; 24.0900707245  
12.109756 ; 25.7514324188  
13.051032 ; 26.4020652771  
7.019996 ; 21.4718055725  
1.440048 ; 12.6633491516  
-0.490308 ; -8.8425836563  
-0.417590 ; -8.3818454742  
6.648540 ; 21.0862026215  
10.684966 ; 24.6990718842  
12.471437 ; 26.0052928925  
13.127803 ; 26.4537315369  
5.578517 ; 19.8882179260  
0.868797 ; 10.7002954483  
-0.481844 ; -8.7914075851  
0.263929 ; 7.1931452751  
7.578611 ; 22.0268707275  
11.013268 ; 24.9494915009  
12.577533 ; 26.0788288116  
12.369393 ; 25.9341735840  
4.466772 ; 18.4680423737  
0.642538 ; 9.6765937805  
-0.217915 ; -6.7481546402  
1.861811 ; 13.7954149246  
8.626223 ; 22.9983406067  
11.713027 ; 25.4670886993  
13.042687 ; 26.3964347839  
11.035441 ; 24.9662227631  
4.329920 ; 18.2774753571  
1.452684 ; 12.7002820969  
0.941276 ; 10.9899406433  
4.470825 ; 18.4736270905  
9.913921 ; 24.0900707245  
12.130498 ; 25.7661266327  
13.175248 ; 26.4855613708  
9.290934 ; 23.5745124817  
3.068685 ; 16.2957248688  
0.625849 ; 9.5920791626  
0.395298 ; 8.2299613953  
5.681991 ; 20.0104312897  
10.318994 ; 24.4138011932  
12.317657 ; 25.8979644775  
13.157128 ; 26.4734153748  
8.060455 ; 22.4841327667  
3.016948 ; 16.2036266327  
1.116037 ; 11.6318597794  
1.107693 ; 11.6027965546  
7.356643 ; 21.8096904755  
11.060714 ; 24.9852657318  
12.658595 ; 26.1347351074  
13.192176 ; 26.4969005585  
6.563186 ; 20.9955787659  
2.144098 ; 14.4600944519  
0.750065 ; 10.1887884140  
1.227617 ; 12.0072603226  
8.170843 ; 22.5863075256  
11.380433 ; 25.2237243652  
12.791156 ; 26.2256450653  
12.662648 ; 26.1375255585  
5.280971 ; 19.5281391144  
1.555920 ; 12.9942722321  
0.625849 ; 9.5920791626  
2.326965 ; 14.8600263596  
8.937597 ; 23.2717933655  
11.656999 ; 25.4264183044  
12.909888 ; 26.3065414429  
11.316298 ; 25.1762504578  
5.042076 ; 19.2291183472  
2.233267 ; 14.6578340530  
1.653671 ; 13.2608890533  
4.722357 ; 18.8137702942  
10.050773 ; 24.2004108429  
12.190579 ; 25.8085975647  
12.944936 ; 26.3303260803  
9.880543 ; 24.0630054474  
4.437447 ; 18.4275379181  
2.160788 ; 14.4975175858  
1.888275 ; 13.8604717255  
6.363391 ; 20.7803325653  
10.630607 ; 24.6571159363  
12.365340 ; 25.9313392639  
13.127803 ; 26.4537315369  
8.883238 ; 23.2245178223  
4.329920 ; 18.2774753571  
2.497435 ; 15.2143821716  
2.441406 ; 15.0997447968  
7.884502 ; 22.3193225861  
11.243581 ; 25.1222076416  
12.693404 ; 26.1586685181  
13.187884 ; 26.4940261841  
7.740736 ; 22.1828327179  
3.673315 ; 17.3025054932  
2.318621 ; 14.8422422409  
2.561569 ; 15.3435182571  
8.652687 ; 23.0218353271  
11.615275 ; 25.3960456848  
13.005017 ; 26.3709983826  
12.936591 ; 26.3246669769  
6.922245 ; 21.3716754913  
3.677606 ; 17.3092403412  
2.748728 ; 15.7084560394  
3.882885 ; 17.6254863739  
9.691954 ; 23.9089241028  
12.045382 ; 25.7057209015  
13.111114 ; 26.4425163269  
11.831759 ; 25.5528507233  
6.330013 ; 20.7439346313  
3.725052 ; 17.3833580017  
3.120184 ; 16.3863792419  
5.549192 ; 19.8533077240  
10.464190 ; 24.5277729034  
12.398719 ; 25.9546508789  
13.256310 ; 26.5397701263  
10.481118 ; 24.5409927368  
5.071640 ; 19.2666282654  
2.757072 ; 15.7243356705  
2.420425 ; 15.0563669205  
6.504535 ; 20.9328498840  
10.766028 ; 24.7613754272  
12.523173 ; 26.0412044525  
13.225554 ; 26.5192279816  
9.155512 ; 23.4594135284  
4.508734 ; 18.5256938934  
2.625942 ; 15.4709854126  
2.540588 ; 15.3015117645  
7.795095 ; 22.2346382141  
11.252164 ; 25.1285991669  
12.701749 ; 26.1644001007  
13.179540 ; 26.4884376526  
7.871866 ; 22.3073921204  
3.801822 ; 17.5019664764  
2.343655 ; 14.8954677582  
2.493143 ; 15.2056627274  
8.613586 ; 22.9871025085  
11.546849 ; 25.3460788727  
12.829064 ; 26.2515277863  
13.017415 ; 26.3793754578  
6.895542 ; 21.3441600800  
3.529548 ; 17.0737648010  
2.530813 ; 15.2818622589  
3.515482 ; 17.0510540009  
9.479523 ; 23.7329521179  
11.912822 ; 25.6110744476  
13.021707 ; 26.3822746277  
11.908530 ; 25.6079998016  
6.072998 ; 20.4592933655  
3.290653 ; 16.6795234680  
2.629995 ; 15.4789400101  
4.931927 ; 19.0880603790  
10.169505 ; 24.2953338623  
12.249230 ; 25.8499202728  
13.200521 ; 26.5024871826  
10.630607 ; 24.6571159363  
5.289316 ; 19.5384197235  
2.944231 ; 16.0723819733  
2.578258 ; 15.3767681122  
6.359338 ; 20.7759189606  
10.684966 ; 24.6990718842  
12.463092 ; 25.9994907379  
13.213157 ; 26.5109405518  
9.338617 ; 23.6147727966  
4.568815 ; 18.6076183319  
2.616167 ; 15.4517650604  
2.489090 ; 15.1974172592  
7.586956 ; 22.0349502563  
11.162757 ; 25.0618686676  
12.658595 ; 26.1347351074  
13.200521 ; 26.5024871826  
7.574558 ; 22.0229434967  
3.060341 ; 16.2809429169  
1.474857 ; 12.7645721436  
1.589537 ; 13.0871906281  
8.004665 ; 22.4321365356  
11.260509 ; 25.1348094940  
12.689351 ; 26.1558837891  
13.123750 ; 26.4510097504  
5.165100 ; 19.3842563629  
0.872850 ; 10.7169094086  
-0.238895 ; -6.9581246376  
0.895262 ; 10.8078575134  
8.046627 ; 22.4712677002  
11.222838 ; 25.1067485809  
12.685060 ; 26.1529331207  
11.870860 ; 25.5809688568  
4.875898 ; 19.0155029297  
1.687288 ; 13.3501462936  
0.984669 ; 11.1562862396  
3.401041 ; 16.8639850616  
9.390116 ; 23.6581039429  
11.879205 ; 25.5869617462  
13.059377 ; 26.4076900482  
10.599851 ; 24.6333141327  
4.701376 ; 18.7858676910  
2.216578 ; 14.6212301254  
1.836777 ; 13.7333040237  
5.621910 ; 19.9396495819  
10.375022 ; 24.4579067230  
12.344359 ; 25.9166660309  
13.217210 ; 26.5136508942  
9.517431 ; 23.7645454407  
4.624605 ; 18.6830520630  
2.638340 ; 15.4952945709  
2.489090 ; 15.1974172592  
7.425069 ; 21.8771018982  
11.112451 ; 25.0241622925  
12.666940 ; 26.1404762268  
13.264655 ; 26.5453376770  
8.366346 ; 22.7650299072  
4.211187 ; 18.1088600159  
2.655267 ; 15.5283632278  
2.692938 ; 15.6014528275  
8.532524 ; 22.9147663116  
11.550902 ; 25.3490428925  
12.851237 ; 26.2666435242  
13.233899 ; 26.5248050690  
7.088422 ; 21.5413436890  
3.465175 ; 16.9693298340  
2.347946 ; 14.9045534134  
2.995968 ; 16.1659774780  
9.163857 ; 23.4665393829  
11.798142 ; 25.5286273956  
12.982606 ; 26.3558425903  
12.352704 ; 25.9225044250  
6.521224 ; 20.9507389069  
3.664970 ; 17.2893924713  
2.927541 ; 16.0419540405  
4.709721 ; 18.7969760895  
10.088681 ; 24.2307987213  
12.215852 ; 25.8264179230  
13.200521 ; 26.5024871826  
10.979651 ; 24.9240798950  
5.345344 ; 19.6071662903  
2.863407 ; 15.9239435196  
2.420425 ; 15.0563669205  
5.762815 ; 20.1048641205  
10.455846 ; 24.5212535858  
12.348413 ; 25.9195003510  
13.175248 ; 26.4855613708  
10.152816 ; 24.2820358276  
5.852222 ; 20.2083034515  
4.032373 ; 17.8488330841  
3.831148 ; 17.5468521118  
8.098125 ; 22.5191020966  
