[NaCl] ; Mw90 
0.077040 ; 1077603.375000 
0.077074 ; 1074433.500000 
0.077091 ; 1078761.250000 
0.077107 ; 1080379.250000 
0.077141 ; 1085109.375000 
0.077209 ; 1081545.375000 
0.077277 ; 1081290.625000 
0.077363 ; 1075780.375000 
0.077413 ; 1077537.625000 
0.077447 ; 1077931.875000 
0.077464 ; 1075772.125000 
0.077482 ; 1081077.250000 
0.077532 ; 1082309.000000 
0.077600 ; 1078424.625000 
0.077668 ; 1080756.875000 
0.077753 ; 1079828.875000 
0.077804 ; 1078785.875000 
0.077838 ; 1075180.875000 
0.077855 ; 1077784.125000 
0.077872 ; 1082005.250000 
0.077923 ; 1079484.000000 
0.077991 ; 1077389.750000 
0.078077 ; 1079163.750000 
0.078127 ; 1078399.875000 
0.078178 ; 1080477.625000 
0.078212 ; 1076552.250000 
0.078229 ; 1078547.875000 
0.078246 ; 1081627.375000 
0.078297 ; 1081438.500000 
0.078382 ; 1081495.875000 
0.078450 ; 1079968.500000 
0.078501 ; 1079656.500000 
0.078552 ; 1074515.500000 
0.078552 ; 1079525.125000 
0.078552 ; 1079057.000000 
0.078586 ; 1082768.875000 
0.078654 ; 1081011.500000 
0.078722 ; 1080945.875000 
0.078790 ; 1081143.000000 
0.078841 ; 1079968.500000 
0.078875 ; 1075279.375000 
0.078892 ; 1085183.250000 
0.078892 ; 1082982.500000 
0.078926 ; 1082514.375000 
0.078994 ; 1079418.250000 
0.079062 ; 1080502.250000 
0.079130 ; 1078399.875000 
0.079181 ; 1078588.875000 
0.079198 ; 1075706.500000 
0.079198 ; 1076568.625000 
0.079198 ; 1081808.125000 
0.079232 ; 1083335.625000 
0.079300 ; 1079032.250000 
0.079368 ; 1077759.375000 
0.079436 ; 1080625.500000 
0.079487 ; 1077381.625000 
0.079504 ; 1073924.250000 
0.079521 ; 1077545.875000 
0.079521 ; 1082382.875000 
0.079555 ; 1080157.375000 
0.079640 ; 1078268.500000 
0.079708 ; 1081200.375000 
0.079776 ; 1079032.250000 
0.079810 ; 1076494.875000 
0.079827 ; 1075451.875000 
0.079844 ; 1081339.875000 
0.079844 ; 1081175.750000 
0.079912 ; 1081808.125000 
0.079980 ; 1081454.875000 
0.080031 ; 1081578.125000 
0.080082 ; 1080091.750000 
0.080133 ; 1079459.500000 
0.080133 ; 1076445.500000 
0.080150 ; 1081660.250000 
0.080167 ; 1081495.875000 
0.080218 ; 1081175.750000 
0.080286 ; 1080247.875000 
0.080354 ; 1080116.375000 
0.080405 ; 1080789.750000 
0.080422 ; 1080535.250000 
0.080439 ; 1081110.000000 
0.080439 ; 1081216.875000 
0.080473 ; 1084164.875000 
0.080541 ; 1084164.875000 
0.080591 ; 1082530.750000 
0.080659 ; 1080691.250000 
0.080693 ; 1080625.500000 
0.080727 ; 1079738.625000 
0.080727 ; 1079902.875000 
0.080745 ; 1080411.875000 
0.080779 ; 1084821.875000 
0.080829 ; 1080880.125000 
0.080898 ; 1082489.625000 
0.080948 ; 1079820.750000 
0.081000 ; 1079697.500000 
0.081016 ; 1078482.125000 
0.081016 ; 1084887.625000 
0.081034 ; 1085101.250000 
0.081084 ; 1082875.625000 
0.081136 ; 1080715.875000 
0.081186 ; 1080929.375000 
0.081237 ; 1083532.625000 
0.081288 ; 1080904.625000 
0.081305 ; 1079886.500000 
0.081322 ; 1083869.250000 
0.081339 ; 1087047.500000 
0.081391 ; 1082621.125000 
0.081441 ; 1080264.125000 
0.081493 ; 1084937.000000 
0.081543 ; 1081980.625000 
0.081577 ; 1080141.000000 
0.081594 ; 1083130.250000 
0.081611 ; 1096467.125000 
0.081628 ; 1084526.375000 
0.081679 ; 1086464.375000 
0.081730 ; 1085060.125000 
0.081781 ; 1082670.375000 
0.081832 ; 1081438.500000 
0.081866 ; 1079188.375000 
0.081883 ; 1081413.875000 
0.081900 ; 1094011.625000 
0.081917 ; 1086497.375000 
0.081968 ; 1084107.500000 
0.082019 ; 1080518.750000 
0.082070 ; 1081693.125000 
0.082104 ; 1080863.625000 
0.082138 ; 1081964.250000 
0.082155 ; 1082342.000000 
0.082172 ; 1097099.500000 
0.082206 ; 1110715.500000 
0.082257 ; 1085544.625000 
0.082308 ; 1083894.000000 
0.082342 ; 1079270.500000 
0.082376 ; 1080732.250000 
0.082410 ; 1082342.000000 
0.082427 ; 1080050.625000 
0.082444 ; 1083935.000000 
0.082478 ; 1083746.250000 
0.082512 ; 1083894.000000 
0.082563 ; 1081578.125000 
0.082614 ; 1083130.250000 
0.082631 ; 1084017.125000 
0.082665 ; 1079648.250000 
0.082682 ; 1088197.250000 
0.082699 ; 1106362.875000 
0.082733 ; 1091736.875000 
0.082784 ; 1088041.125000 
0.082818 ; 1085758.250000 
0.082852 ; 1088763.875000 
0.082886 ; 1085947.125000 
0.082903 ; 1084674.125000 
0.082920 ; 1086267.375000 
0.082954 ; 1082867.500000 
0.083005 ; 1084164.875000 
0.083039 ; 1081298.875000 
0.083090 ; 1082514.375000 
0.083124 ; 1082382.875000 
0.083141 ; 1082382.875000 
0.083158 ; 1082235.125000 
0.083175 ; 1083253.500000 
0.083192 ; 1085093.000000 
0.083243 ; 1083081.000000 
0.083277 ; 1085011.000000 
0.083328 ; 1080535.250000 
0.083362 ; 1082892.125000 
0.083379 ; 1083146.625000 
0.083396 ; 1081027.875000 
0.083413 ; 1082128.375000 
0.083447 ; 1082826.375000 
0.083481 ; 1083466.875000 
0.083532 ; 1080305.250000 
0.083566 ; 1082703.375000 
0.083600 ; 1081709.500000 
0.083634 ; 1080477.625000 
0.083651 ; 1081110.000000 
0.083668 ; 1085076.625000 
0.083702 ; 1083335.625000 
0.083736 ; 1083146.625000 
0.083787 ; 1083040.000000 
0.083821 ; 1079648.250000 
0.083838 ; 1082087.250000 
0.083872 ; 1080026.125000 
0.083889 ; 1079270.500000 
0.083906 ; 1089191.125000 
0.083940 ; 1084739.875000 
0.083991 ; 1081298.875000 
0.084025 ; 1081750.625000 
0.084059 ; 1082957.750000 
0.084093 ; 1081298.875000 
0.084127 ; 1080962.125000 
0.084143 ; 1085011.000000 
0.084161 ; 1084649.625000 
0.084211 ; 1082678.625000 
0.084246 ; 1081151.125000 
0.084280 ; 1081495.875000 
0.084314 ; 1081537.125000 
0.084348 ; 1083508.000000 
0.084364 ; 1082785.250000 
0.084382 ; 1082826.375000 
0.084416 ; 1083048.250000 
0.084450 ; 1084674.125000 
0.084500 ; 1080986.875000 
0.084534 ; 1080904.625000 
0.084568 ; 1083992.625000 
0.084586 ; 1081298.875000 
0.084620 ; 1080732.250000 
0.084654 ; 1083466.875000 
0.084687 ; 1083426.000000 
0.084721 ; 1083779.125000 
0.084773 ; 1084731.625000 
0.084807 ; 1082317.375000 
0.084841 ; 1080453.125000 
0.084857 ; 1082933.125000 
0.084891 ; 1090784.250000 
0.084909 ; 1086300.375000 
0.084943 ; 1081364.625000 
0.084977 ; 1082998.875000 
0.085010 ; 1083187.750000 
0.085044 ; 1081750.625000 
0.085078 ; 1082276.125000 
0.085095 ; 1082530.750000 
0.085129 ; 1081890.250000 
0.085146 ; 1081258.000000 
0.085197 ; 1084583.875000 
0.085248 ; 1082678.625000 
0.085300 ; 1082169.500000 
0.085333 ; 1080584.500000 
0.085367 ; 1087228.250000 
0.085384 ; 1081701.250000 
0.085401 ; 1081381.000000 
0.085435 ; 1082843.000000 
0.085469 ; 1083376.750000 
0.085520 ; 1083565.625000 
0.085554 ; 1082867.500000 
0.085588 ; 1083631.250000 
0.085605 ; 1080346.250000 
0.085622 ; 1084986.250000 
0.085622 ; 1081611.000000 
0.085639 ; 1086209.875000 
0.085690 ; 1084460.625000 
0.085724 ; 1081405.750000 
0.085775 ; 1081701.250000 
0.085809 ; 1082867.500000 
0.085826 ; 1080724.000000 
0.085843 ; 1079262.125000 
0.085843 ; 1082530.750000 
0.085860 ; 1085093.000000 
0.085911 ; 1081709.500000 
0.085945 ; 1081520.625000 
0.085979 ; 1079163.750000 
0.086013 ; 1081791.625000 
0.086030 ; 1079549.625000 
0.086030 ; 1077439.125000 
0.086030 ; 1086045.625000 
0.086064 ; 1086538.375000 
0.086115 ; 1084715.375000 
0.086166 ; 1081824.625000 
0.086217 ; 1081570.000000 
0.086268 ; 1081068.875000 
0.086285 ; 1076757.500000 
0.086285 ; 1083270.000000 
0.086302 ; 1084058.375000 
0.086336 ; 1083228.750000 
0.086387 ; 1082744.250000 
0.086438 ; 1080773.250000 
0.086489 ; 1081660.250000 
0.086523 ; 1082744.250000 
0.086540 ; 1081487.750000 
0.086557 ; 1083861.125000 
0.086574 ; 1087384.250000 
0.086608 ; 1083976.125000 
0.086642 ; 1083910.375000 
0.086693 ; 1080223.125000 
0.086744 ; 1080666.500000 
0.086761 ; 1079664.750000 
0.086795 ; 1079385.500000 
0.086829 ; 1081701.250000 
0.086846 ; 1082079.125000 
0.086897 ; 1082103.750000 
0.086948 ; 1081939.500000 
0.086999 ; 1080707.625000 
0.087033 ; 1080518.750000 
0.087067 ; 1078588.875000 
0.087067 ; 1083647.625000 
0.087084 ; 1085323.000000 
0.087101 ; 1084501.750000 
0.087152 ; 1081824.625000 
0.087203 ; 1083122.125000 
0.087254 ; 1081635.625000 
0.087305 ; 1081381.000000 
0.087322 ; 1080978.625000 
0.087339 ; 1080831.000000 
0.087339 ; 1083606.625000 
0.087373 ; 1081192.125000 
0.087424 ; 1080494.125000 
0.087475 ; 1080518.750000 
0.087509 ; 1078736.750000 
0.087543 ; 1080305.250000 
0.087577 ; 1077800.500000 
0.087611 ; 1079114.500000 
0.087628 ; 1084756.375000 
0.087662 ; 1081701.250000 
0.087713 ; 1083163.125000 
0.087764 ; 1081914.875000 
0.087814 ; 1081323.625000 
0.087848 ; 1081381.000000 
0.087866 ; 1080346.250000 
0.087866 ; 1081085.375000 
0.087882 ; 1088057.625000 
0.087934 ; 1082654.000000 
0.088002 ; 1082908.625000 
0.088036 ; 1081914.875000 
0.088086 ; 1081068.875000 
0.088121 ; 1078408.250000 
0.088137 ; 1077964.750000 
0.088137 ; 1083943.250000 
0.088155 ; 1084813.750000 
0.088205 ; 1084247.125000 
0.088257 ; 1083163.125000 
0.088291 ; 1082719.625000 
0.088341 ; 1081890.250000 
0.088359 ; 1097871.375000 
0.088409 ; 1083565.625000 
0.088427 ; 1082760.750000 
0.088460 ; 1082144.750000 
0.088511 ; 1079984.875000 
0.088562 ; 1080871.875000 
0.088614 ; 1082333.750000 
0.088648 ; 1082079.125000 
0.088664 ; 1078285.000000 
0.088682 ; 1084583.875000 
0.088682 ; 1083393.000000 
0.088716 ; 1085011.000000 
0.088766 ; 1081635.625000 
0.088817 ; 1081611.000000 
0.088868 ; 1082588.375000 
0.088902 ; 1079894.500000 
0.088919 ; 1080765.125000 
0.088936 ; 1086489.125000 
0.088953 ; 1081906.625000 
0.088987 ; 1082399.375000 
0.089038 ; 1085429.750000 
0.089072 ; 1082440.375000 
0.089123 ; 1082654.000000 
0.089157 ; 1082317.375000 
0.089191 ; 1081208.625000 
0.089225 ; 1080724.000000 
0.089242 ; 1082826.375000 
0.089293 ; 1081956.000000 
0.089327 ; 1082843.000000 
0.089395 ; 1085240.750000 
0.089429 ; 1081808.125000 
0.089463 ; 1081906.625000 
0.089480 ; 1086866.875000 
0.089497 ; 1095769.000000 
0.089514 ; 1083820.125000 
0.089565 ; 1080026.125000 
0.089616 ; 1081742.375000 
0.089650 ; 1079221.250000 
0.089701 ; 1083228.750000 
0.089735 ; 1081594.625000 
0.089752 ; 1083352.000000 
0.089769 ; 1081167.625000 
0.089803 ; 1084920.625000 
0.089837 ; 1084460.625000 
0.089905 ; 1082613.000000 
0.089956 ; 1079919.250000 
0.090007 ; 1077759.375000 
0.090024 ; 1078194.625000 
0.090024 ; 1085421.625000 
0.090058 ; 1083458.750000 
0.090058 ; 1086283.875000 
0.090092 ; 1081110.000000 
0.090143 ; 1084460.625000 
0.090177 ; 1082613.000000 
0.090228 ; 1077784.125000 
0.090245 ; 1078161.750000 
0.090245 ; 1082522.625000 
0.090245 ; 1082908.625000 
0.090262 ; 1081980.625000 
0.090296 ; 1082382.875000 
0.090330 ; 1080855.500000 
0.090381 ; 1080091.750000 
0.090415 ; 1081192.125000 
0.090398 ; 1076823.125000 
0.090381 ; 1082161.250000 
0.090381 ; 1094742.625000 
0.090381 ; 1087638.875000 
0.090398 ; 1085462.500000 
0.090432 ; 1080436.625000 
0.090483 ; 1080986.875000 
0.090534 ; 1079623.500000 
0.090602 ; 1088484.750000 
0.090619 ; 1084501.750000 
0.090636 ; 1084904.125000 
0.090670 ; 1084074.750000 
0.090704 ; 1083680.500000 
0.090772 ; 1082342.000000 
0.090840 ; 1081044.375000 
0.090874 ; 1075599.625000 
0.090891 ; 1080149.250000 
0.090891 ; 1083442.250000 
0.090908 ; 1087532.000000 
0.090941 ; 1082514.375000 
0.090975 ; 1079993.125000 
0.091044 ; 1081258.000000 
0.091095 ; 1082021.500000 
0.091129 ; 1077020.250000 
0.091146 ; 1078202.875000 
0.091163 ; 1084739.875000 
0.091180 ; 1084698.875000 
0.091214 ; 1082276.125000 
0.091248 ; 1078654.500000 
0.091298 ; 1080559.875000 
0.091350 ; 1081003.250000 
0.091384 ; 1077677.250000 
0.091384 ; 1081873.750000 
0.091400 ; 1080748.750000 
0.091418 ; 1081980.625000 
0.091452 ; 1081413.875000 
0.091486 ; 1081520.625000 
0.091537 ; 1077833.250000 
0.091587 ; 1078761.250000 
0.091605 ; 1077463.875000 
0.091639 ; 1079032.250000 
0.091655 ; 1082300.875000 
0.091655 ; 1084616.625000 
0.091673 ; 1080477.625000 
0.091723 ; 1081101.875000 
0.091757 ; 1081413.875000 
0.091809 ; 1073948.875000 
0.091825 ; 1075410.750000 
0.091859 ; 1086144.250000 
0.091859 ; 1082925.000000 
0.091877 ; 1081290.625000 
0.091893 ; 1083516.250000 
0.091927 ; 1081315.375000 
0.091978 ; 1079722.250000 
0.092012 ; 1076075.875000 
0.092046 ; 1079122.625000 
0.092080 ; 1078556.000000 
0.092080 ; 1086916.125000 
0.092098 ; 1079615.375000 
0.092166 ; 1081783.375000 
0.092216 ; 1079788.000000 
0.092267 ; 1077496.625000 
0.092301 ; 1077201.000000 
0.092335 ; 1077069.625000 
0.092335 ; 1082571.875000 
0.092352 ; 1081487.750000 
0.092386 ; 1081060.750000 
0.092420 ; 1080937.500000 
0.092454 ; 1081791.625000 
0.092505 ; 1075928.125000 
0.092539 ; 1076207.375000 
0.092556 ; 1075969.125000 
0.092573 ; 1081192.125000 
0.092590 ; 1084017.125000 
0.092607 ; 1080198.500000 
0.092641 ; 1081298.875000 
0.092692 ; 1080691.250000 
0.092726 ; 1077373.375000 
0.092760 ; 1075000.125000 
0.092794 ; 1085117.750000 
0.092811 ; 1084058.375000 
0.092828 ; 1080329.875000 
0.092845 ; 1080411.875000 
0.092896 ; 1078736.750000 
0.092930 ; 1079245.875000 
0.092964 ; 1079500.500000 
0.092998 ; 1078884.500000 
0.093032 ; 1081454.875000 
0.093049 ; 1083516.250000 
0.093049 ; 1083319.250000 
0.093083 ; 1080288.875000 
0.093117 ; 1080034.250000 
0.093151 ; 1079352.500000 
0.093185 ; 1081816.250000 
0.093219 ; 1101911.750000 
0.093253 ; 1085380.375000 
0.093270 ; 1083532.625000 
0.093287 ; 1081397.500000 
0.093321 ; 1078744.875000 
0.093355 ; 1079311.625000 
0.093389 ; 1078235.625000 
0.093423 ; 1077151.750000 
0.093457 ; 1077422.750000 
0.093474 ; 1082498.000000 
0.093491 ; 1080272.375000 
0.093508 ; 1080740.625000 
0.093525 ; 1082013.375000 
0.093559 ; 1079213.000000 
0.093593 ; 1079722.250000 
0.093644 ; 1077488.500000 
0.093695 ; 1080527.000000 
0.093712 ; 1080141.000000 
0.093729 ; 1077997.500000 
0.093746 ; 1080806.250000 
0.093763 ; 1080255.875000 
0.093797 ; 1081553.500000 
0.093831 ; 1077406.250000 
0.093882 ; 1075755.625000 
0.093933 ; 1082777.250000 
0.093950 ; 1083910.375000 
0.093950 ; 1081553.500000 
0.094018 ; 1082571.875000 
0.094052 ; 1081996.875000 
0.094103 ; 1082506.125000 
0.094137 ; 1079976.750000 
0.094171 ; 1078646.375000 
0.094188 ; 1080781.625000 
0.094205 ; 1082908.625000 
0.094222 ; 1084633.125000 
0.094256 ; 1081980.625000 
0.094290 ; 1079623.500000 
0.094324 ; 1081019.750000 
0.094358 ; 1082235.125000 
0.094391 ; 1077069.625000 
0.094426 ; 1079788.000000 
0.094443 ; 1083828.250000 
0.094460 ; 1083040.000000 
0.094477 ; 1081914.875000 
0.094511 ; 1080346.250000 
0.094562 ; 1079007.750000 
0.094596 ; 1076396.125000 
0.094630 ; 1080157.375000 
0.094664 ; 1083442.250000 
0.094681 ; 1080625.500000 
0.094681 ; 1079352.500000 
0.094715 ; 1078268.500000 
0.094748 ; 1079500.500000 
0.094782 ; 1078416.500000 
0.094816 ; 1076568.625000 
0.094850 ; 1078071.500000 
0.094885 ; 1081175.750000 
0.094885 ; 1082448.625000 
0.094902 ; 1080666.500000 
0.094936 ; 1080280.500000 
0.094953 ; 1077816.875000 
0.094987 ; 1080978.625000 
0.095021 ; 1081298.875000 
0.095071 ; 1082259.750000 
0.095105 ; 1082046.250000 
0.095105 ; 1080896.625000 
0.095123 ; 1079303.375000 
0.095139 ; 1078605.250000 
0.095173 ; 1076461.875000 
0.095207 ; 1077414.500000 
0.095309 ; 1076264.875000 
0.095360 ; 1077389.750000 
0.095394 ; 1082276.125000 
0.095412 ; 1081914.875000 
0.095428 ; 1080067.125000 
0.095462 ; 1079237.625000 
0.095496 ; 1077669.125000 
0.095514 ; 1076880.750000 
0.095564 ; 1078605.250000 
0.095616 ; 1078350.750000 
0.095632 ; 1079599.000000 
0.095632 ; 1078917.375000 
0.095650 ; 1077899.000000 
0.095684 ; 1079492.250000 
0.095717 ; 1077480.250000 
0.095751 ; 1076182.625000 
0.095802 ; 1076371.500000 
0.095853 ; 1081783.375000 
0.095853 ; 1077135.250000 
0.095871 ; 1077923.750000 
0.095921 ; 1077480.250000 
0.095973 ; 1075755.625000 
0.096007 ; 1075911.750000 
0.096040 ; 1075180.875000 
0.096091 ; 1078942.000000 
0.096125 ; 1083852.875000 
0.096142 ; 1083680.500000 
0.096142 ; 1079180.125000 
0.096176 ; 1079352.500000 
0.096210 ; 1078071.500000 
0.096227 ; 1076798.500000 
0.096278 ; 1075032.875000 
0.096330 ; 1074523.875000 
0.096363 ; 1081405.750000 
0.096363 ; 1078096.125000 
0.096380 ; 1080789.750000 
0.096397 ; 1080831.000000 
0.096414 ; 1078219.375000 
0.096448 ; 1079303.375000 
0.096499 ; 1079763.250000 
0.096550 ; 1079640.000000 
0.096567 ; 1079960.375000 
0.096567 ; 1078046.875000 
0.096618 ; 1079664.750000 
0.096669 ; 1075944.375000 
0.096686 ; 1078046.875000 
0.096720 ; 1079171.875000 
0.096788 ; 1075772.125000 
0.096839 ; 1080165.625000 
0.096856 ; 1078449.250000 
0.096856 ; 1079147.250000 
0.096873 ; 1078465.625000 
0.096890 ; 1077554.125000 
0.096924 ; 1078999.500000 
0.096958 ; 1077726.625000 
0.097026 ; 1077168.125000 
0.097077 ; 1075665.250000 
0.097094 ; 1085282.000000 
0.097094 ; 1080970.500000 
0.097094 ; 1078547.875000 
0.097128 ; 1077406.250000 
0.097145 ; 1080379.250000 
0.097196 ; 1071567.250000 
0.097264 ; 1077907.250000 
0.097315 ; 1080543.375000 
0.097298 ; 1079204.875000 
0.097298 ; 1075492.875000 
0.097315 ; 1075706.500000 
0.097332 ; 1076445.500000 
0.097366 ; 1077652.750000 
0.097451 ; 1079032.250000 
0.097553 ; 1077357.000000 
0.097604 ; 1081512.375000 
0.097621 ; 1078966.500000 
0.097621 ; 1079418.250000 
0.097638 ; 1077825.125000 
0.097655 ; 1076650.750000 
0.097689 ; 1077964.750000 
0.097757 ; 1075616.125000 
0.097825 ; 1075525.625000 
0.097859 ; 1078309.625000 
0.097859 ; 1076782.125000 
0.097859 ; 1075164.375000 
0.097859 ; 1076716.500000 
0.097893 ; 1076503.000000 
0.097910 ; 1075714.500000 
0.097995 ; 1075714.500000 
0.098080 ; 1076716.500000 
0.098114 ; 1077693.750000 
0.098131 ; 1076420.750000 
0.098164 ; 1075846.000000 
0.098182 ; 1076757.500000 
0.098216 ; 1078646.375000 
0.098250 ; 1073275.375000 
0.098335 ; 1074679.750000 
0.098403 ; 1079746.875000 
0.098420 ; 1079771.500000 
0.098403 ; 1081422.125000 
0.098420 ; 1077225.625000 
0.098437 ; 1075846.000000 
0.098454 ; 1076264.875000 
0.098505 ; 1073489.000000 
0.098607 ; 1075862.375000 
0.098657 ; 1076601.500000 
0.098657 ; 1076905.375000 
0.098657 ; 1076880.750000 
0.098657 ; 1078539.500000 
0.098675 ; 1076141.625000 
0.098709 ; 1074778.250000 
0.098777 ; 1073546.500000 
0.098862 ; 1075460.000000 
0.098912 ; 1075016.500000 
0.098896 ; 1077389.750000 
0.098896 ; 1078408.250000 
0.098896 ; 1075460.000000 
0.098912 ; 1075739.125000 
0.098930 ; 1077110.625000 
0.099014 ; 1076264.875000 
0.099116 ; 1085807.500000 
0.099150 ; 1078999.500000 
0.099167 ; 1077940.125000 
0.099201 ; 1083918.625000 
0.099218 ; 1075460.000000 
0.099235 ; 1074269.250000 
0.099269 ; 1075903.500000 
0.099355 ; 1094717.875000 
0.099439 ; 1078005.875000 
0.099457 ; 1075246.500000 
0.099439 ; 1076412.625000 
0.099439 ; 1074819.500000 
0.099457 ; 1073784.625000 
0.099473 ; 1074039.250000 
0.099507 ; 1073571.125000 
0.099626 ; 1074244.500000 
0.099694 ; 1075517.500000 
0.099694 ; 1077324.250000 
0.099677 ; 1075566.875000 
0.099677 ; 1073653.250000 
0.099694 ; 1076773.875000 
0.099712 ; 1075115.125000 
0.099780 ; 1074630.625000 
0.099898 ; 1073291.875000 
0.099966 ; 1075772.125000 
0.099932 ; 1076560.500000 
0.099915 ; 1076075.875000 
0.099915 ; 1076010.125000 
0.099915 ; 1073119.375000 
0.099932 ; 1073062.000000 
0.100034 ; 1071575.625000 
0.100153 ; 1072889.500000 
0.100204 ; 1077997.500000 
0.100204 ; 1074589.375000 
0.100204 ; 1073948.875000 
0.100221 ; 1076683.625000 
0.100238 ; 1072552.750000 
0.100255 ; 1072593.875000 
0.100357 ; 1069005.125000 
0.100459 ; 1073012.750000 
0.100493 ; 1075837.875000 
0.100459 ; 1073735.500000 
0.100442 ; 1074589.375000 
0.100442 ; 1076429.125000 
0.100459 ; 1073480.750000 
0.100476 ; 1072651.375000 
0.100595 ; 1070491.500000 
0.100680 ; 1071641.250000 
0.100697 ; 1075139.750000 
0.100663 ; 1076601.500000 
0.100663 ; 1072487.000000 
0.100663 ; 1073866.750000 
0.100680 ; 1074433.500000 
0.100731 ; 1073357.625000 
0.100850 ; 1073710.750000 
0.100935 ; 1075435.375000 
0.100935 ; 1074055.625000 
0.100901 ; 1072971.750000 
0.100901 ; 1076174.500000 
0.100901 ; 1072355.750000 
0.100918 ; 1073226.250000 
0.100969 ; 1071682.375000 
0.101105 ; 1073374.125000 
0.101190 ; 1076765.750000 
0.101156 ; 1073415.125000 
0.101122 ; 1072043.625000 
0.101122 ; 1070130.250000 
0.101122 ; 1072487.000000 
0.101139 ; 1071534.500000 
0.101258 ; 1070343.750000 
0.101428 ; 1069235.000000 
0.101513 ; 1075197.125000 
0.101479 ; 1072741.750000 
0.101445 ; 1073439.750000 
0.101445 ; 1071550.875000 
0.101445 ; 1074482.875000 
0.101462 ; 1072232.500000 
0.101564 ; 1070877.625000 
0.101683 ; 1072635.000000 
0.101734 ; 1073374.125000 
0.101683 ; 1074671.625000 
0.101649 ; 1075369.625000 
0.101649 ; 1074293.750000 
0.101666 ; 1074417.000000 
0.101683 ; 1072782.750000 
0.101819 ; 1074055.625000 
0.101938 ; 1077915.500000 
0.101971 ; 1080034.250000 
0.101971 ; 1073250.875000 
0.101971 ; 1072676.125000 
0.101971 ; 1072298.250000 
0.101989 ; 1074137.750000 
0.102023 ; 1071509.875000 
0.102159 ; 1071698.750000 
0.102261 ; 1072503.500000 
0.102244 ; 1075074.000000 
0.102210 ; 1074080.250000 
0.102210 ; 1071025.375000 
0.102210 ; 1071493.375000 
0.102227 ; 1071550.875000 
0.102294 ; 1071698.750000 
0.102448 ; 1071764.500000 
0.102550 ; 1075394.250000 
0.102498 ; 1071789.125000 
0.102464 ; 1071682.375000 
0.102464 ; 1071912.250000 
0.102464 ; 1072635.000000 
0.102464 ; 1073185.250000 
0.102566 ; 1071230.625000 
0.102719 ; 1077529.500000 
0.102805 ; 1078465.625000 
0.102719 ; 1073694.375000 
0.102685 ; 1070918.625000 
0.102669 ; 1071107.375000 
0.102669 ; 1071362.000000 
0.102685 ; 1071723.375000 
0.102855 ; 1070664.000000 
0.103042 ; 1072084.750000 
0.103093 ; 1073948.875000 
0.103025 ; 1071337.375000 
0.102991 ; 1070664.000000 
0.102991 ; 1071296.375000 
0.103008 ; 1072002.625000 
0.103025 ; 1072807.375000 
0.103178 ; 1070425.875000 
0.103297 ; 1072651.375000 
0.103314 ; 1073505.375000 
0.103246 ; 1072166.875000 
0.103230 ; 1071238.875000 
0.103230 ; 1071789.125000 
0.103230 ; 1070089.250000 
0.103263 ; 1071912.250000 
0.103416 ; 1072528.250000 
0.103535 ; 1073669.750000 
0.103518 ; 1077069.625000 
0.103450 ; 1072511.625000 
0.103416 ; 1074803.000000 
0.103416 ; 1073439.750000 
0.103433 ; 1073694.375000 
0.103484 ; 1070680.375000 
0.103705 ; 1071871.250000 
0.103858 ; 1074844.125000 
0.103807 ; 1072355.750000 
0.103773 ; 1073760.125000 
0.103756 ; 1072257.125000 
0.103331 ; 1070532.625000 
0.103093 ; 1073119.375000 
0.103059 ; 1073316.625000 
0.103059 ; 1077677.250000 
0.103076 ; 1074671.625000 
0.103110 ; 1071041.750000 
0.103144 ; 1073489.000000 
0.103178 ; 1072405.000000 
0.103212 ; 1071066.375000 
0.103246 ; 1071107.375000 
0.103263 ; 1068602.750000 
0.103297 ; 1071132.125000 
0.103314 ; 1077915.500000 
0.103348 ; 1071830.125000 
0.103365 ; 1074055.625000 
0.103399 ; 1073891.375000 
0.103433 ; 1071132.125000 
0.103467 ; 1071550.875000 
0.103501 ; 1071936.875000 
0.103518 ; 1073144.000000 
0.103535 ; 1078326.125000 
0.103569 ; 1077217.500000 
0.103586 ; 1076289.375000 
0.103620 ; 1074310.250000 
0.103654 ; 1072782.750000 
0.103671 ; 1070729.750000 
0.103739 ; 1070984.250000 
0.103773 ; 1077915.500000 
0.103807 ; 1073168.750000 
0.103824 ; 1078449.250000 
0.103858 ; 1071575.625000 
0.103892 ; 1071000.750000 
0.103926 ; 1072782.750000 
0.103943 ; 1071871.250000 
0.103977 ; 1074589.375000 
0.103994 ; 1077472.000000 
0.104028 ; 1074187.125000 
0.104045 ; 1072216.125000 
0.104079 ; 1072979.750000 
0.104113 ; 1071091.125000 
0.104130 ; 1071764.500000 
0.104147 ; 1071575.625000 
0.104181 ; 1070664.000000 
0.104198 ; 1074293.750000 
0.104215 ; 1073103.125000 
0.104249 ; 1071641.250000 
0.104266 ; 1070557.250000 
0.104300 ; 1070836.375000 
0.104334 ; 1070236.875000 
0.104385 ; 1071452.375000 
0.104419 ; 1072084.750000 
0.104436 ; 1073801.125000 
0.104470 ; 1070072.750000 
0.104504 ; 1070392.875000 
0.104521 ; 1070220.500000 
0.104555 ; 1074425.125000 
0.104589 ; 1071345.625000 
0.104606 ; 1070434.125000 
0.104623 ; 1070113.750000 
0.104657 ; 1074187.125000 
0.104674 ; 1072618.500000 
0.104708 ; 1071665.875000 
0.104742 ; 1070516.250000 
